start_node_id,end_node_id,label
450,1254,1
3083,2991,1
2877,2991,1
1584,2642,1
3498,1454,1
1493,3219,1
3434,2763,1
3486,3069,1
262,308,1
2082,3894,1
141,3353,1
3954,2205,1
3427,2839,1
1257,3789,1
2307,1749,1
1351,2623,1
868,2623,1
2802,454,1
3478,422,1
3116,59,1
3348,437,1
2444,345,1
2731,2687,1
565,3085,1
272,1021,1
2675,2444,1
1784,481,1
2444,2675,1
2638,1958,1
2779,3246,1
3367,3246,1
2455,1527,1
2877,1527,1
1663,93,1
2051,1530,1
3737,1530,1
3383,1070,1
3704,1070,1
296,2494,1
810,3155,1
785,463,1
1622,516,1
2550,3049,1
1839,1870,1
3805,1052,1
3804,2682,1
488,1078,1
1820,3216,1
2180,2282,1
3889,3689,1
280,3689,1
3958,398,1
3626,1543,1
3207,3737,1
284,3538,1
565,3538,1
3886,2471,1
2494,296,1
743,2199,1
2658,1825,1
3693,3417,1
3396,3292,1
109,2599,1
3527,2251,1
880,279,1
1600,483,1
2979,2960,1
753,2956,1
3893,2446,1
2045,347,1
3626,3315,1
1749,1470,1
347,2045,1
2032,2045,1
914,3891,1
2840,2461,1
743,783,1
2705,2955,1
1406,2386,1
2002,1179,1
2905,2423,1
3478,3839,1
3477,3751,1
1144,679,1
3478,1837,1
1815,3172,1
3948,3690,1
618,722,1
2265,722,1
1600,2484,1
2985,3786,1
3737,1774,1
1672,3475,1
1078,3475,1
809,1270,1
3817,2504,1
2467,3421,1
2467,3500,1
2120,57,1
2687,2731,1
1090,2680,1
1837,3478,1
3626,460,1
304,2794,1
2260,2957,1
1480,339,1
2625,3797,1
217,1902,1
1406,444,1
772,2384,1
2177,3590,1
3875,3914,1
2467,2901,1
3564,3137,1
816,2650,1
625,3847,1
115,971,1
3285,2308,1
1266,388,1
1581,949,1
2775,3379,1
1929,3379,1
2670,695,1
270,2416,1
3618,2416,1
2341,2924,1
3626,1448,1
335,830,1
743,3505,1
3396,1990,1
1559,2025,1
2104,1419,1
2346,3654,1
454,178,1
2935,189,1
3605,704,1
2362,1876,1
733,1876,1
743,2011,1
3430,2183,1
3889,1082,1
3083,1301,1
1745,2270,1
1030,702,1
743,702,1
272,2674,1
2163,3230,1
3692,191,1
743,9,1
440,441,1
2444,540,1
1137,940,1
2026,940,1
1051,940,1
1778,940,1
1401,940,1
3086,940,1
3667,940,1
2096,940,1
30,940,1
944,940,1
3743,940,1
743,3921,1
3438,2581,1
2751,1121,1
2321,1609,1
1918,3516,1
516,1637,1
1558,1490,1
3109,873,1
3172,2344,1
2781,1104,1
1480,1104,1
92,3600,1
1749,2307,1
679,3871,1
916,2164,1
1071,1360,1
2890,2803,1
957,1063,1
2686,1732,1
3842,1732,1
337,1711,1
2791,1210,1
1945,2080,1
3626,2418,1
566,753,1
3219,2994,1
704,2994,1
3179,3541,1
2612,2204,1
2257,2634,1
3666,754,1
1270,809,1
1406,2260,1
2171,2467,1
1388,916,1
2177,3383,1
3835,2564,1
2995,967,1
3747,1925,1
3172,1815,1
1031,3933,1
2840,3599,1
3253,3362,1
3941,3362,1
724,1001,1
11,111,1
3716,1071,1
298,3953,1
1726,2983,1
575,2147,1
756,1739,1
530,2966,1
3941,221,1
3657,2246,1
3230,170,1
589,1832,1
1600,1330,1
3807,1942,1
3687,1916,1
1098,3450,1
1897,1974,1
168,1816,1
869,3151,1
331,766,1
3417,3693,1
3305,2611,1
1608,1440,1
3416,3941,1
3362,3941,1
3941,378,1
3311,187,1
3351,1354,1
940,2026,1
280,2092,1
1551,1372,1
3737,3695,1
870,3899,1
262,1203,1
530,923,1
2185,3309,1
2306,1293,1
3687,17,1
2259,2852,1
125,3470,1
2672,3470,1
1703,3074,1
2682,252,1
2194,787,1
2259,2393,1
3163,3726,1
2008,2400,1
1351,2030,1
3605,1247,1
3082,2441,1
3543,785,1
535,2493,1
3704,366,1
759,302,1
252,302,1
828,2259,1
3730,2259,1
1004,2259,1
3618,788,1
3626,977,1
2911,1528,1
399,1891,1
1548,2871,1
200,340,1
1784,3264,1
1236,536,1
496,2958,1
3725,868,1
3797,1522,1
3510,3035,1
2734,2488,1
1321,3719,1
3262,2583,1
707,2098,1
2051,1248,1
1732,2333,1
1267,3057,1
2559,3223,1
3725,2588,1
290,1959,1
2133,2717,1
2644,2717,1
2177,2769,1
3155,185,1
2826,2964,1
1190,1798,1
2246,2862,1
2687,1694,1
3175,3553,1
1726,546,1
3348,3830,1
3339,404,1
2199,291,1
2687,1746,1
316,2867,1
3755,3707,1
3506,3066,1
3868,294,1
1125,2992,1
1599,2355,1
2090,105,1
1954,3267,1
657,904,1
3531,290,1
1345,3096,1
2121,1725,1
2789,1415,1
665,2547,1
2412,1575,1
1167,2103,1
868,1305,1
2402,2741,1
2911,792,1
2557,1295,1
2911,2959,1
2756,3575,1
3531,2738,1
466,1404,1
450,3692,1
3250,1383,1
2917,2737,1
1955,1333,1
3725,680,1
1480,2089,1
727,2762,1
2335,84,1
621,3481,1
940,1051,1
2697,161,1
677,1456,1
3626,898,1
969,3564,1
252,20,1
2781,3382,1
3658,3580,1
2851,1268,1
3626,1378,1
853,2604,1
3259,331,1
930,2678,1
3116,2450,1
1910,1147,1
1600,743,1
2613,743,1
1600,2291,1
718,2400,1
2808,906,1
3791,906,1
3678,2300,1
2300,3678,1
2300,2731,1
1955,624,1
844,2502,1
2450,2341,1
1784,2137,1
2142,763,1
3136,3366,1
906,3886,1
3528,3886,1
2139,2810,1
1582,2444,1
906,1009,1
3645,3564,1
3311,58,1
0,1845,1
3396,949,1
2644,2525,1
1449,913,1
2032,2014,1
3912,3614,1
230,2979,1
2502,3769,1
949,3396,1
2435,1217,1
2734,1217,1
743,1217,1
746,2308,1
481,2308,1
1122,2804,1
2168,3035,1
1009,2642,1
3151,869,1
1784,3503,1
2486,1842,1
2061,546,1
469,3193,1
2979,230,1
742,3367,1
1262,2032,1
2734,467,1
560,1286,1
1955,2055,1
2794,606,1
743,2448,1
743,52,1
743,2103,1
743,3725,1
620,798,1
2450,798,1
2168,339,1
179,2155,1
3219,930,1
1765,3570,1
709,3932,1
2291,1177,1
3886,2802,1
642,2402,1
3118,2402,1
2402,642,1
2402,3118,1
2450,1348,1
2760,2547,1
2163,3261,1
2853,3091,1
3136,3179,1
2074,1685,1
720,1416,1
3031,1482,1
1743,3216,1
2185,3863,1
331,3259,1
1480,1485,1
1326,21,1
1090,2361,1
880,2487,1
3481,621,1
2444,317,1
1802,1732,1
3362,1029,1
2283,1143,1
841,3436,1
1480,3000,1
2346,1261,1
1165,1478,1
469,3116,1
3566,2272,1
1299,2270,1
2508,2248,1
514,3170,1
217,2348,1
10,626,1
1178,2074,1
1178,232,1
181,3331,1
1715,2260,1
3564,3427,1
3564,1607,1
3564,2020,1
1601,1784,1
1175,3447,1
3400,22,1
1805,3737,1
2840,3759,1
2840,781,1
3498,568,1
1784,3516,1
1784,3626,1
1784,1084,1
3348,1210,1
3348,2709,1
315,1607,1
3030,692,1
2341,3725,1
450,3408,1
1431,27,1
1789,3941,1
743,441,1
743,182,1
743,2696,1
743,3889,1
743,3216,1
2177,2781,1
1336,1305,1
2108,756,1
434,2705,1
3889,3886,1
480,2346,1
992,3056,1
2354,2427,1
2861,483,1
2861,1607,1
1752,217,1
2798,3348,1
1087,2777,1
930,3862,1
3178,1051,1
1393,1407,1
3579,3624,1
1437,3209,1
2269,1693,1
371,2097,1
1060,3692,1
245,3910,1
3080,3889,1
3080,565,1
906,2427,1
906,49,1
699,3576,1
699,1893,1
2475,2575,1
3285,2450,1
2032,1502,1
2981,652,1
2822,2561,1
2801,1589,1
2842,3654,1
2254,743,1
2927,319,1
2734,3618,1
1356,2579,1
2472,2228,1
278,3950,1
819,2089,1
1595,1707,1
1595,2801,1
781,800,1
2921,3941,1
1804,787,1
790,3826,1
2450,1961,1
3354,1522,1
1254,2781,1
2991,3083,1
2991,2877,1
2642,1584,1
1454,3498,1
3219,1493,1
2763,3434,1
3069,3486,1
308,262,1
3894,2082,1
3353,141,1
2205,3954,1
2839,3427,1
3789,1257,1
2623,1351,1
2623,868,1
454,2802,1
422,3478,1
59,3116,1
437,3348,1
345,2444,1
3085,565,1
1021,272,1
481,1784,1
1958,2638,1
3246,2779,1
3246,3367,1
1527,2455,1
1527,2877,1
93,1663,1
1530,2051,1
1530,3737,1
1070,3383,1
1070,3704,1
3155,810,1
463,785,1
516,1622,1
3049,2550,1
1870,1839,1
1052,3805,1
2682,3804,1
1078,488,1
3216,1820,1
2282,2180,1
3689,3889,1
3689,280,1
398,3958,1
1543,3626,1
3737,3207,1
3538,284,1
3538,565,1
2199,743,1
1825,2658,1
3292,3396,1
2599,109,1
2251,3527,1
279,880,1
483,1600,1
2960,2979,1
2956,753,1
2446,3893,1
3315,3626,1
1470,1749,1
2045,2032,1
3891,914,1
2461,2840,1
783,743,1
2955,2705,1
2386,1406,1
2423,2905,1
3839,3478,1
3751,3477,1
679,1144,1
3690,3948,1
722,618,1
722,2265,1
2484,1600,1
3786,2985,1
1774,3737,1
3475,1672,1
3475,1078,1
2504,3817,1
3421,2467,1
3500,2467,1
57,2120,1
2680,1090,1
460,3626,1
2794,304,1
2957,2260,1
339,1480,1
3797,2625,1
444,1406,1
2384,772,1
3590,2177,1
3914,3875,1
2901,2467,1
3137,3564,1
2650,816,1
3847,625,1
971,115,1
2308,3285,1
388,1266,1
949,1581,1
3379,2775,1
3379,1929,1
695,2670,1
2416,270,1
2416,3618,1
2924,2341,1
1448,3626,1
830,335,1
3505,743,1
1990,3396,1
2025,1559,1
1419,2104,1
3654,2346,1
178,454,1
189,2935,1
704,3605,1
1876,2362,1
1876,733,1
2183,3430,1
1082,3889,1
1301,3083,1
2270,1745,1
702,1030,1
702,743,1
2674,272,1
3230,2163,1
191,3692,1
9,743,1
441,440,1
540,2444,1
940,1137,1
940,1778,1
940,1401,1
940,3086,1
940,3667,1
940,2096,1
940,30,1
940,944,1
940,3743,1
3921,743,1
2581,3438,1
1121,2751,1
1609,2321,1
3516,1918,1
1637,516,1
1490,1558,1
873,3109,1
2344,3172,1
1104,2781,1
1104,1480,1
3600,92,1
3871,679,1
2164,916,1
1360,1071,1
2803,2890,1
1063,957,1
1732,2686,1
1711,337,1
1210,2791,1
2080,1945,1
2418,3626,1
753,566,1
2994,3219,1
2994,704,1
3541,3179,1
2204,2612,1
2634,2257,1
754,3666,1
2260,1406,1
2467,2171,1
916,1388,1
3383,2177,1
2564,3835,1
967,2995,1
1925,3747,1
3933,1031,1
3599,2840,1
3362,3253,1
1001,724,1
111,11,1
1071,3716,1
3953,298,1
2983,1726,1
2147,575,1
1739,756,1
2966,530,1
221,3941,1
2246,3657,1
170,3230,1
1832,589,1
1330,1600,1
1942,3807,1
1916,3687,1
3450,1098,1
1974,1897,1
1816,168,1
766,331,1
2611,3305,1
1440,1608,1
3941,3416,1
378,3941,1
187,3311,1
1354,3351,1
2092,280,1
1372,1551,1
3695,3737,1
3899,870,1
1203,262,1
923,530,1
3309,2185,1
1293,2306,1
17,3687,1
2852,2259,1
3470,125,1
3470,2672,1
3074,1703,1
252,2682,1
787,2194,1
2393,2259,1
3726,3163,1
2400,2008,1
2030,1351,1
1247,3605,1
2441,3082,1
785,3543,1
2493,535,1
366,3704,1
302,759,1
302,252,1
2259,828,1
2259,3730,1
2259,1004,1
788,3618,1
977,3626,1
1528,2911,1
1891,399,1
2871,1548,1
340,200,1
3264,1784,1
536,1236,1
2958,496,1
868,3725,1
1522,3797,1
3035,3510,1
2488,2734,1
3719,1321,1
2583,3262,1
2098,707,1
1248,2051,1
2333,1732,1
3057,1267,1
3223,2559,1
2588,3725,1
1959,290,1
2717,2133,1
2717,2644,1
2769,2177,1
185,3155,1
2964,2826,1
1798,1190,1
2862,2246,1
1694,2687,1
3553,3175,1
546,1726,1
3830,3348,1
404,3339,1
291,2199,1
1746,2687,1
2867,316,1
3707,3755,1
3066,3506,1
294,3868,1
2992,1125,1
2355,1599,1
105,2090,1
3267,1954,1
904,657,1
290,3531,1
3096,1345,1
1725,2121,1
1415,2789,1
2547,665,1
1575,2412,1
2103,1167,1
1305,868,1
792,2911,1
1295,2557,1
2959,2911,1
3575,2756,1
2738,3531,1
1404,466,1
3692,450,1
1383,3250,1
2737,2917,1
1333,1955,1
680,3725,1
2089,1480,1
2762,727,1
84,2335,1
161,2697,1
1456,677,1
898,3626,1
3564,969,1
20,252,1
3382,2781,1
3580,3658,1
1268,2851,1
1378,3626,1
2604,853,1
2678,930,1
2450,3116,1
1147,1910,1
743,1600,1
743,2613,1
2291,1600,1
2400,718,1
906,2808,1
906,3791,1
2731,2300,1
624,1955,1
2502,844,1
2341,2450,1
2137,1784,1
763,2142,1
3366,3136,1
3886,3528,1
2810,2139,1
2444,1582,1
1009,906,1
3564,3645,1
58,3311,1
1845,0,1
2525,2644,1
913,1449,1
2014,2032,1
3614,3912,1
3769,2502,1
1217,2435,1
1217,2734,1
1217,743,1
2308,746,1
2308,481,1
2804,1122,1
3035,2168,1
2642,1009,1
3503,1784,1
1842,2486,1
546,2061,1
3193,469,1
3367,742,1
2032,1262,1
467,2734,1
1286,560,1
2055,1955,1
606,2794,1
2448,743,1
52,743,1
2103,743,1
3725,743,1
798,620,1
798,2450,1
339,2168,1
2155,179,1
930,3219,1
3570,1765,1
3932,709,1
1177,2291,1
2802,3886,1
1348,2450,1
2547,2760,1
3261,2163,1
3091,2853,1
3179,3136,1
1685,2074,1
1416,720,1
1482,3031,1
3216,1743,1
3863,2185,1
1485,1480,1
21,1326,1
2361,1090,1
2487,880,1
317,2444,1
1732,1802,1
1029,3362,1
1143,2283,1
3436,841,1
3000,1480,1
1261,2346,1
3775,2197,1
1571,1165,1
262,2082,1
707,2082,1
2877,2082,1
2927,2082,1
1784,2082,1
794,2082,1
339,2082,1
217,2082,1
3216,2082,1
79,2082,1
1600,2082,1
192,2082,1
2747,2082,1
3393,2082,1
790,2082,1
3158,1892,1
2233,139,1
1737,139,1
1600,469,1
2587,1605,1
1967,1605,1
296,1141,1
3414,1141,1
3524,1141,1
2257,1141,1
1133,1141,1
616,1141,1
3266,1141,1
1192,3367,1
2349,3367,1
3246,3367,1
2278,3367,1
3871,3367,1
3099,2508,1
2175,2508,1
3884,1600,1
3666,1600,1
2418,1600,1
2400,1600,1
173,1600,1
1220,1600,1
3116,1600,1
724,1600,1
3568,1600,1
3304,1600,1
743,1600,1
1853,1600,1
783,1600,1
790,1600,1
3468,1600,1
3735,1600,1
1020,1600,1
3151,1600,1
315,1600,1
3635,1600,1
3654,1600,1
3823,1600,1
1607,1600,1
12,1600,1
1379,1600,1
308,1600,1
3854,1600,1
3564,1600,1
601,1600,1
296,1600,1
894,1600,1
1828,1600,1
1882,1600,1
1061,1600,1
2656,1600,1
1134,1600,1
2032,2702,1
2561,2702,1
237,2702,1
1082,2702,1
3512,2702,1
2622,2702,1
2917,2702,1
1312,2702,1
1789,2702,1
783,2702,1
2039,2702,1
3498,568,1
444,107,1
1872,107,1
743,3666,1
2481,3666,1
2665,3666,1
1600,3666,1
3737,3666,1
3613,3666,1
2735,3666,1
3116,3666,1
1853,3666,1
3084,3666,1
747,3206,1
3184,2088,1
2842,2088,1
68,2088,1
335,2088,1
3417,2088,1
1592,514,1
217,707,1
2502,707,1
2983,707,1
1427,707,1
2656,707,1
1823,707,1
79,707,1
707,217,1
1824,217,1
776,217,1
1576,217,1
406,217,1
700,217,1
3772,217,1
3150,217,1
2502,217,1
1630,217,1
551,598,1
3603,598,1
1823,598,1
561,649,1
3568,649,1
79,649,1
1866,649,1
2391,649,1
695,10,1
2682,10,1
2082,10,1
339,10,1
2131,10,1
826,10,1
921,10,1
2502,10,1
217,10,1
2007,10,1
3516,10,1
2377,10,1
743,10,1
1628,10,1
1317,10,1
1548,10,1
1752,1178,1
722,1178,1
2488,1178,1
1106,3094,1
1309,3295,1
1608,3295,1
2622,3295,1
1520,3295,1
3163,3295,1
559,3330,1
3564,3330,1
3543,3330,1
1717,3330,1
296,3330,1
1141,3330,1
746,3330,1
1116,3330,1
3629,3330,1
2346,3330,1
3854,3330,1
426,3330,1
783,1220,1
3238,1220,1
1600,1220,1
3304,1220,1
3666,1220,1
1853,1220,1
2045,1220,1
720,3010,1
2074,3010,1
3247,3010,1
1276,3010,1
746,3564,1
3854,3564,1
416,3564,1
3030,3564,1
3285,3564,1
2502,3564,1
272,3564,1
537,3564,1
2020,3564,1
2038,3564,1
2032,3564,1
2724,3564,1
738,3564,1
1141,3564,1
1008,3564,1
1600,3564,1
707,3564,1
3605,3564,1
2300,3564,1
743,3564,1
3052,3564,1
2770,3564,1
3859,3564,1
3543,3564,1
1345,3564,1
2504,3564,1
783,3564,1
935,3564,1
3348,3564,1
3318,3564,1
3568,3564,1
827,3564,1
58,3564,1
1289,3564,1
1754,3564,1
639,3564,1
1443,3564,1
522,3564,1
2734,3564,1
2287,3564,1
217,3564,1
1768,3564,1
3113,3564,1
2656,3564,1
630,3564,1
1116,3564,1
3414,3564,1
3629,3564,1
426,3564,1
2112,3564,1
3537,3564,1
2353,3564,1
3970,3564,1
3496,3564,1
2176,3564,1
2222,3564,1
1866,3564,1
1672,3564,1
3216,3564,1
1231,3564,1
2914,3564,1
1830,3564,1
296,3564,1
2082,3564,1
906,3564,1
3330,3564,1
1220,3564,1
3804,3564,1
2146,3564,1
335,3564,1
700,3564,1
2622,3564,1
3540,3564,1
561,3564,1
3299,3564,1
79,3564,1
1424,3564,1
3330,630,1
2502,630,1
820,630,1
2082,630,1
3285,630,1
3568,630,1
3564,630,1
3030,630,1
1141,630,1
2176,630,1
3804,630,1
2020,630,1
3629,630,1
746,630,1
3060,535,1
671,535,1
1873,1613,1
2291,1175,1
3108,1175,1
1625,1175,1
2321,1175,1
179,2155,1
2995,3400,1
22,3400,1
331,3400,1
1971,618,1
1597,379,1
1537,379,1
1194,379,1
671,2603,1
1485,3052,1
3640,3052,1
2032,3052,1
1927,3052,1
2545,3052,1
3578,1312,1
1078,1312,1
1469,1312,1
2387,606,1
3730,606,1
2794,606,1
3014,606,1
545,606,1
3524,606,1
323,606,1
182,1805,1
544,1805,1
3023,1805,1
781,2840,1
2661,2840,1
1548,2840,1
1114,2840,1
1600,2840,1
817,2840,1
3285,2840,1
3014,2840,1
1401,2840,1
217,2840,1
2069,1422,1
541,1422,1
1731,1756,1
2777,1756,1
272,1756,1
1362,1756,1
743,1756,1
606,1865,1
79,1865,1
148,2817,1
1955,2817,1
1110,2817,1
1635,2124,1
2150,2124,1
2025,2124,1
3285,3636,1
344,3498,1
2340,3498,1
568,3498,1
3348,3498,1
1134,3498,1
537,3498,1
79,3498,1
3854,3498,1
2801,3498,1
3564,3498,1
2449,3498,1
272,3498,1
2202,96,1
3264,96,1
1780,96,1
3732,96,1
1669,96,1
2024,96,1
2678,1784,1
2502,1784,1
291,1784,1
1789,1784,1
2540,1784,1
2231,1784,1
3548,1784,1
808,1784,1
3348,1784,1
2979,1784,1
358,1784,1
930,1784,1
2572,1784,1
738,1784,1
463,1784,1
217,1784,1
2082,1784,1
1779,1784,1
2265,1784,1
254,1784,1
3682,1784,1
3498,3348,1
2447,3348,1
2082,3348,1
2449,3348,1
537,3348,1
616,3348,1
344,3348,1
1134,3348,1
906,3348,1
1784,3348,1
272,3348,1
371,3348,1
3564,3348,1
3568,3348,1
1424,3348,1
781,3348,1
3645,3348,1
1866,3348,1
217,3348,1
1548,3348,1
79,3348,1
1600,3348,1
2724,3348,1
649,3348,1
2153,315,1
3219,315,1
743,315,1
264,315,1
1607,315,1
2726,315,1
2246,3512,1
1839,3512,1
853,3512,1
2815,3512,1
688,3512,1
3516,3512,1
1143,3030,1
3414,3030,1
2020,3030,1
1345,3030,1
3543,3030,1
3854,3030,1
2724,3030,1
3540,3030,1
3645,3030,1
2558,3030,1
649,3030,1
1717,3030,1
3564,3030,1
2622,3030,1
3858,3030,1
406,3030,1
3661,1675,1
1354,3307,1
1605,3577,1
2132,3577,1
2407,2917,1
2702,2917,1
1095,495,1
345,495,1
615,495,1
853,495,1
879,2341,1
3603,917,1
1042,917,1
2169,1635,1
3870,1635,1
3025,1635,1
3638,1431,1
339,1431,1
3568,1431,1
1063,1431,1
2176,1431,1
3804,3730,1
3426,3730,1
2794,3730,1
1587,3730,1
586,3730,1
2079,1789,1
3854,1789,1
3508,1789,1
1870,1789,1
921,1789,1
3331,1789,1
371,1789,1
2734,1789,1
1078,1789,1
1212,1789,1
2435,1789,1
3540,272,1
906,272,1
2724,272,1
3348,272,1
1768,272,1
2176,272,1
743,272,1
119,272,1
1554,272,1
53,272,1
1600,272,1
58,272,1
3684,272,1
1756,272,1
2444,272,1
746,272,1
1789,272,1
1134,272,1
2784,272,1
2734,272,1
3498,272,1
345,272,1
2502,272,1
2458,272,1
790,272,1
3568,272,1
2402,272,1
3666,272,1
2155,272,1
3014,272,1
10,272,1
3965,3238,1
2110,3238,1
2371,199,1
97,199,1
530,199,1
1707,2073,1
2346,2073,1
672,2073,1
3827,3869,1
1956,515,1
2203,1300,1
2973,1300,1
2741,2402,1
2911,399,1
2435,399,1
2575,399,1
2113,399,1
3050,399,1
908,399,1
535,399,1
1604,399,1
1600,743,1
315,743,1
3219,743,1
441,743,1
1699,743,1
2011,743,1
2418,743,1
3216,743,1
906,743,1
790,743,1
615,743,1
3400,743,1
1936,743,1
3654,743,1
2994,743,1
738,743,1
272,743,1
3348,743,1
1116,743,1
1203,743,1
3914,743,1
2032,743,1
2724,743,1
1547,743,1
3854,743,1
1222,743,1
2932,743,1
783,743,1
704,743,1
1568,743,1
3304,743,1
1552,743,1
3414,743,1
1543,743,1
3666,743,1
2734,743,1
1134,743,1
1345,743,1
2696,743,1
2377,743,1
3568,743,1
2082,743,1
2524,743,1
227,743,1
3970,743,1
981,1685,1
2438,2177,1
3413,2177,1
3134,2177,1
902,2177,1
347,2177,1
399,2881,1
2911,2881,1
1823,2881,1
1925,224,1
3564,2020,1
1312,2020,1
3113,2020,1
3304,2020,1
3285,2020,1
630,2020,1
3689,2020,1
1345,2020,1
1147,2020,1
2724,2020,1
3858,2020,1
1830,2020,1
3330,2020,1
2770,2020,1
3414,2020,1
746,2020,1
1600,2020,1
506,2020,1
1809,2020,1
3543,2020,1
1851,2020,1
3496,2020,1
3540,2020,1
296,2020,1
1993,2020,1
865,2020,1
1464,2020,1
3854,2020,1
1717,2020,1
2622,2020,1
2797,2020,1
616,2020,1
1116,2020,1
469,2020,1
2774,2020,1
2177,2020,1
1249,2020,1
3548,2020,1
309,3694,1
480,2346,1
2842,2346,1
1261,2346,1
930,2346,1
1018,2346,1
3082,2346,1
1865,1866,1
2559,1866,1
2525,1866,1
3568,1866,1
3543,1866,1
79,1866,1
1400,1866,1
3564,1866,1
649,1866,1
1331,1866,1
2914,1866,1
561,1866,1
1328,433,1
1023,1336,1
3113,2058,1
630,2058,1
3285,2058,1
3858,2058,1
2770,2058,1
3935,942,1
746,721,1
3330,721,1
2461,721,1
78,721,1
3548,721,1
1672,721,1
3564,721,1
1717,721,1
1537,200,1
1194,200,1
2318,200,1
15,2108,1
2358,2108,1
2391,2914,1
2665,2914,1
1134,2914,1
3014,2914,1
2784,2914,1
561,2914,1
2176,2914,1
1834,2914,1
554,2914,1
1866,2914,1
5,2914,1
1400,2914,1
3568,2914,1
2387,2914,1
1547,1219,1
2055,416,1
3161,325,1
3417,2376,1
712,2376,1
624,1955,1
3809,1955,1
2817,1955,1
1424,1955,1
148,1955,1
3357,1955,1
416,1955,1
79,3568,1
1866,3568,1
3804,3568,1
2391,3568,1
2525,3568,1
2784,3568,1
1196,3568,1
1134,3568,1
3030,3568,1
272,3568,1
2444,3568,1
2665,3568,1
630,3568,1
3689,3568,1
3543,3568,1
2914,3568,1
3348,3568,1
3426,3568,1
649,3568,1
1789,3568,1
743,3568,1
2020,3568,1
2439,3568,1
1400,3568,1
1411,3241,1
272,3540,1
2020,3540,1
1672,3540,1
1147,3540,1
1345,3540,1
3030,3540,1
3564,3540,1
1139,3540,1
2880,2391,1
3285,2391,1
2449,2391,1
537,2391,1
2784,2391,1
1865,2391,1
2794,2391,1
545,2391,1
134,2391,1
3792,2391,1
1625,3465,1
3417,3496,1
1063,3496,1
296,3889,1
3134,2353,1
2777,2353,1
2694,2353,1
2504,2353,1
1220,1853,1
3666,1853,1
1600,1853,1
704,1853,1
3216,1853,1
1156,2524,1
440,2524,1
199,97,1
3941,97,1
2673,97,1
287,97,1
3313,97,1
2462,3622,1
3176,2160,1
3440,2160,1
3935,2773,1
2792,2773,1
2908,992,1
3188,3457,1
232,3457,1
2876,3457,1
2238,3457,1
159,3855,1
2155,3854,1
1756,3854,1
2020,3854,1
746,3854,1
3414,3854,1
1401,3854,1
2176,3854,1
3564,3854,1
630,3854,1
2449,3854,1
1638,3854,1
2177,3854,1
2724,3854,1
272,3854,1
3746,3854,1
2315,3854,1
3654,3854,1
1853,3854,1
3285,3854,1
1747,3854,1
323,3854,1
1717,3854,1
296,3854,1
1147,3854,1
864,3854,1
217,3854,1
1971,3854,1
3330,3854,1
738,3854,1
783,3854,1
3498,3854,1
1978,2354,1
1882,2354,1
948,125,1
1309,125,1
3188,3773,1
1731,394,1
1502,394,1
3413,394,1
1665,394,1
2177,394,1
1784,1077,1
3788,2117,1
2376,1084,1
1469,2558,1
2678,2558,1
3848,2502,1
3830,2502,1
264,2502,1
2548,2502,1
3400,2502,1
1310,2502,1
3935,2502,1
272,2502,1
2441,2502,1
538,2502,1
1160,2502,1
308,2502,1
3479,2502,1
1424,2502,1
3721,2502,1
621,2502,1
3285,2502,1
2444,2502,1
2698,2502,1
1866,2502,1
217,2502,1
3449,2502,1
1145,1752,1
3395,1752,1
2393,1752,1
722,1752,1
1457,1283,1
2402,1283,1
776,1283,1
2584,2281,1
3348,2798,1
79,2798,1
798,2798,1
2668,2798,1
401,2798,1
914,2798,1
3498,537,1
344,537,1
2020,537,1
3854,537,1
3214,537,1
3285,537,1
1387,537,1
3348,537,1
2449,537,1
1286,1087,1
1353,2575,1
232,2575,1
781,2512,1
1025,2512,1
1651,3851,1
3043,3851,1
2545,3851,1
2999,2113,1
2773,2113,1
1500,2113,1
2914,1134,1
3348,1134,1
561,1134,1
3014,1134,1
3163,1134,1
3426,1134,1
781,1134,1
79,1134,1
560,1134,1
2665,1134,1
2781,1134,1
1749,1134,1
1789,1134,1
2784,1134,1
2020,1134,1
671,1134,1
272,1134,1
649,1134,1
3538,1134,1
2794,1134,1
3498,1134,1
3568,1134,1
1418,1101,1
2169,1101,1
1865,1101,1
3025,1101,1
3366,820,1
1008,820,1
426,820,1
1139,820,1
3629,820,1
559,820,1
3330,820,1
1345,820,1
2113,2774,1
650,2774,1
2353,3645,1
743,3645,1
2449,3645,1
1391,3735,1
3564,2656,1
3285,2656,1
3854,2656,1
1116,2656,1
1345,2656,1
746,2656,1
3304,2656,1
2510,2656,1
3330,2656,1
3414,2656,1
3113,2656,1
3348,2656,1
2112,2656,1
1249,2656,1
3737,2656,1
296,2656,1
3270,3670,1
219,2031,1
1479,1353,1
3935,1353,1
3601,1353,1
3603,1353,1
205,506,1
2359,2410,1
1866,1400,1
560,1400,1
3426,1400,1
3564,1400,1
3014,1400,1
2784,1400,1
2525,1400,1
649,1400,1
3804,1400,1
3285,1400,1
3568,1400,1
2678,1400,1
79,1400,1
1475,902,1
3786,902,1
1242,902,1
560,902,1
2731,902,1
265,2990,1
544,2990,1
942,3935,1
3805,3935,1
233,3423,1
2900,3423,1
1955,3809,1
148,3809,1
624,3809,1
1134,3809,1
331,3809,1
2750,3809,1
2840,3809,1
1548,3775,1
1699,3303,1
3413,3303,1
3129,651,1
621,651,1
2292,651,1
901,2269,1
692,2269,1
3166,2269,1
2223,3842,1
